station_id,station_code,station_name,year,depth1,depth2,Cl_µekv/l,Ca_µekv/l,Ca*_µekv/l,Mg_µekv/l,Mg*_µekv/l,Na_µekv/l,Na*_µekv/l,K_µekv/l,K*_µekv/l,SO4_µekv/l,SO4*_µekv/l,NO3-N_µekv/l,NH4-N_µekv/l,ANC_µekv/l
38391,Tr18_SE_132,Stensjön,2019,0.0,0.0,725.0,1337.5000000000002,1310.6750000000002,385.0,242.9,1324.9867442366246,702.2117442366247,277.4879347826087,264.4379347826087,1424.1099312929418,1349.4349312929419,0.4817987152034261,0.5620985010706638,1175.945047512159
38394,Tr18_SE_86,Storasjö,2000,0.0,0.0,129.75,75.0,70.19924999999999,53.75,28.319000000000003,136.99862940408875,25.54337940408875,9.749576086956521,7.414076086956522,91.19300437226732,77.82875437226733,1.2491077801570307,1.3561741613133476,54.662267499934266
38394,Tr18_SE_86,Storasjö,2001,0.0,0.0,109.0,71.75,67.717,51.25,29.886,136.4986344062636,42.86763440626361,10.999521739130435,9.037521739130435,84.19737663960025,72.97037663960025,3.8008565310492504,3.4439685938615274,76.94389156860608
38394,Tr18_SE_86,Storasjö,2002,0.0,0.0,105.75,66.75,62.83725,47.25,26.522999999999996,129.49870443671162,38.65945443671163,10.999521739130435,9.096021739130435,72.95440349781387,62.06215349781387,3.033547466095646,2.2662384011420413,75.0265136130746
38394,Tr18_SE_86,Storasjö,2003,0.0,0.0,108.75,75.0,70.97625000000001,51.5,30.185000000000002,145.74854186602872,52.33229186602871,12.749445652173915,10.791945652173915,83.94753279200499,72.74628279200499,1.8379728765167735,1.980728051391863,92.44320990107275
38394,Tr18_SE_86,Storasjö,2004,0.0,0.0,92.75,68.0,64.56825,46.0,27.821000000000005,131.99867942583734,52.32642942583733,11.249510869565217,9.580010869565218,66.70830730793254,57.155057307932545,1.7130620985010707,2.0342612419700217,98.11108213093897
38394,Tr18_SE_86,Storasjö,2005,0.0,0.0,103.0,63.75,59.939,44.5,24.311999999999998,134.74865191387562,46.271651913875615,10.999521739130435,9.145521739130436,58.71330418488444,48.10430418488444,2.373304782298358,1.6059957173447539,91.517560403168
38394,Tr18_SE_86,Storasjö,2006,0.0,0.0,90.25,67.5,64.16075,44.25,26.561,137.74862190082646,60.22387190082646,12.49945652173913,10.874956521739131,61.211742660836975,51.91599266083698,1.4453961456102784,2.4089935760171306,111.49993319213549
38394,Tr18_SE_86,Storasjö,2007,0.0,0.0,101.0,67.0,63.263000000000005,44.0,24.204,134.24865691605046,47.48965691605047,11.249510869565217,9.43151086956522,57.71392879450344,47.31092879450344,2.0164168451106352,1.9093504639543184,97.67717260995595
38394,Tr18_SE_86,Storasjö,2008,0.0,0.0,103.75,63.5,59.66125,43.0,22.665,123.24876696389735,34.12751696389736,10.249554347826088,8.382054347826088,53.716427232979385,43.03017723297938,1.6773733047822983,1.266952177016417,82.12147295097817
38394,Tr18_SE_86,Storasjö,2009,0.0,0.0,107.00000000000001,63.25,59.291000000000004,45.75,24.778,126.24873695084821,34.3357369508482,10.749532608695652,8.823532608695652,52.966895690193624,41.94589569019362,1.85581727337616,1.8201284796573876,85.99568507563147
38394,Tr18_SE_86,Storasjö,2010,0.0,0.0,100.75,60.75,57.02225,42.0,22.253,116.99882949108309,30.454579491083084,10.49954347826087,8.686043478260869,52.46720799500312,42.089957995003125,3.0870806566738045,3.1763026409707353,77.12038695863777
38394,Tr18_SE_86,Storasjö,2011,0.0,0.0,91.0,63.25,59.883,44.0,26.164,112.49887451065682,34.329874510656815,9.749576086956521,8.111576086956521,44.22236102435977,34.84936102435977,3.4261241970021414,2.337615988579586,93.18758136483102
38394,Tr18_SE_86,Storasjö,2012,0.0,0.0,115.49999999999999,60.75,56.4765,44.0,21.362,122.49877446715965,23.28427446715965,8.999608695652174,6.920608695652174,49.46908182386009,37.57258182386009,2.2662384011420413,1.980728051391863,70.99379098920156
38394,Tr18_SE_86,Storasjö,2013,0.0,0.0,103.75,55.25,51.411249999999995,41.0,20.665,118.74881198347109,29.627561983471082,9.04960652173913,7.18210652173913,50.9681449094316,40.28189490943161,1.8022840827980013,1.498929336188437,69.02691884916905
