station_id;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
38135;348.4623652;336.8402527;325.2181401;313.5960276;301.973915;309.5027049;317.0314948;324.5602847;332.0890746;339.6178645;334.976329;330.3347934;325.6932579;321.0517224;316.4101869;301.7546299;287.0990728;272.4435158;257.7879588;243.1324018;237.5200043;231.9076068;226.2952094;220.6828119;215.0704144;209.458017;203.8456195
38136;343.0488128;331.6072561;320.1656994;308.7241426;297.2825859;304.694412;312.106238;319.5180641;326.9298901;334.3417162;329.7722894;325.2028627;320.633436;316.0640092;311.4945825;297.0667075;282.6388325;268.2109576;253.7830826;239.3552076;233.8300018;228.304796;222.7795902;217.2543843;211.7291785;206.2039727;200.6787669
38137;352.3325398;340.5813471;328.8301543;317.0789615;305.3277687;312.9401766;320.5525845;328.1649924;335.7774003;343.3898082;338.6967218;334.0036354;329.3105489;324.6174625;319.9243761;305.1060481;290.28772;275.469392;260.651064;245.832736;240.1580048;234.4832736;228.8085424;223.1338112;217.45908;211.7843488;206.1096176
38138;359.1046067;347.1275481;335.1504895;323.1734309;311.1963724;318.9550959;326.7138193;334.4725428;342.2312663;349.9899898;345.2066991;340.4234084;335.6401177;330.856827;326.0735363;310.9703901;295.867244;280.7640978;265.6609516;250.5578054;244.7740021;238.9901988;233.2063955;227.4225921;221.6387888;215.8549855;210.0711822
38139;351.8806791;340.1445571;328.408435;316.6723129;304.9361908;312.5388359;320.1414811;327.7441262;335.3467713;342.9494164;338.2623488;333.5752812;328.8882136;324.2011459;319.5140783;304.7147546;289.9154308;275.1161071;260.3167833;245.5174595;239.8500061;234.1825527;228.5150992;222.8476458;217.1801923;211.5127389;205.8452854
38140;361.51356;349.4561567;337.3987533;325.34135;313.2839467;321.0947174;328.9054881;336.7162588;344.5270295;352.3378002;347.5224222;342.7070441;337.8916661;333.076288;328.2609099;313.0564485;297.8519871;282.6475256;267.4430642;252.2386028;246.4160004;240.593398;234.7707957;228.9481933;223.125591;217.3029886;211.4803863
38141;355.4295481;343.5750621;331.7205762;319.8660902;308.0116043;315.6909254;323.3702464;331.0495675;338.7288886;346.4082097;341.673871;336.9395322;332.2051935;327.4708548;322.7365161;307.7879347;292.8393534;277.890772;262.9421907;247.9936094;242.2689972;236.544385;230.8197729;225.0951607;219.3705485;213.6459364;207.9213242
38142;347.4412743;335.8532177;324.2651612;312.6771046;301.0890481;308.5957765;316.102505;323.6092334;331.1159619;338.6226904;333.9947558;329.3668213;324.7388867;320.1109522;315.4830177;300.8704055;286.2577933;271.6451811;257.0325689;242.4199567;236.8240051;231.2280535;225.6321019;220.0361503;214.4401987;208.8442471;203.2482956
38143;360.906184;348.8690383;336.8318925;324.7947467;312.7576009;320.5552488;328.3528967;336.1505446;343.9481925;351.7458404;346.9385526;342.1312648;337.323977;332.5166893;327.7094015;312.5304849;297.3515684;282.1726518;266.9937353;251.8148187;246.0019989;240.1891791;234.3763592;228.5635394;222.7507195;216.9378997;211.1250798
38144;346.1825117;334.6364381;323.0903645;311.5442909;299.9982173;307.4777492;314.9572812;322.4368131;329.9163451;337.395877;332.7847093;328.1735415;323.5623738;318.951206;314.3400382;299.7803668;285.2206954;270.661024;256.1013526;241.5416811;235.9660034;230.3903257;224.8146479;219.2389702;213.6632925;208.0876147;202.511937
38145;351.3950605;339.675135;327.9552096;316.2352841;304.5153587;312.1075116;319.6996646;327.2918176;334.8839705;342.4761235;337.7955244;333.1149252;328.434326;323.7537269;319.0731277;304.294228;289.5153283;274.7364286;259.9575289;245.1786292;239.5189972;233.8593652;228.1997332;222.5401013;216.8804693;211.2208373;205.5612053
38146;369.666169;357.3368553;345.0075416;332.6782279;320.3489141;328.3358281;336.322742;344.3096559;352.2965698;360.2834838;355.3595125;350.4355413;345.5115701;340.5875989;335.6636277;320.1162856;304.5689434;289.0216013;273.4742591;257.9269169;251.9730072;246.0190975;240.0651877;234.111278;228.1573682;222.2034585;216.2495488
38147;349.3044578;337.6542593;326.0040608;314.3538623;302.7036638;310.2506478;317.7976317;325.3446156;332.8915996;340.4385835;335.7858313;331.1330791;326.4803268;321.8275746;317.1748224;302.4838488;287.7928752;273.1019016;258.410928;243.7199545;238.0939941;232.4680337;226.8420734;221.216113;215.5901527;209.9641923;204.3382319
38148;354.1619878;342.3497782;330.5375686;318.7253591;306.9131495;314.565084;322.2170185;329.868953;337.5208875;345.172822;340.4553672;335.7379125;331.0204577;326.3030029;321.5855482;306.6902776;291.7950071;276.8997365;262.004466;247.1091954;241.4049988;235.7008022;229.9966056;224.292409;218.5882124;212.8840157;207.1798191
38149;373.6008824;361.1403359;348.6797894;336.2192429;323.7586964;331.8306228;339.9025491;347.9744755;356.0464018;364.1183282;359.1419464;354.1655646;349.1891828;344.212801;339.2364193;323.5235918;307.8107643;292.0979368;276.3851092;260.6722817;254.6549988;248.6377159;242.6204329;236.60315;230.585867;224.5685841;218.5513012
38150;361.8759215;349.8064325;337.7369435;325.6674545;313.5979655;321.4165653;329.2351651;337.0537649;344.8723647;352.6909645;347.8707598;343.050555;338.2303503;333.4101456;328.5899408;313.3702393;298.1505377;282.9308361;267.7111346;252.491433;246.6629944;240.8345558;235.0061172;229.1776786;223.3492399;217.5208013;211.6923627
38151;356.8878368;344.9847132;333.0815895;321.1784659;309.2753423;316.9861708;324.6969993;332.4078278;340.1186563;347.8294848;343.0757216;338.3219584;333.5681952;328.814432;324.0606688;309.0507551;294.0408413;279.0309276;264.0210139;249.0111001;243.2630005;237.5149009;231.7668013;226.0187016;220.270602;214.5225024;208.7744028
38152;379.4472449;366.7917072;354.1361695;341.4806319;328.8250942;337.0233356;345.221577;353.4198183;361.6180597;369.8163011;364.7620455;359.7077899;354.6535343;349.5992787;344.5450231;328.5863105;312.6275979;296.6688853;280.7101727;264.7514601;258.6400146;252.5285691;246.4171236;240.3056781;234.1942326;228.0827871;221.9713416
38153;354.820717;342.9865372;331.1523573;319.3181774;307.4839975;315.1501644;322.8163312;330.4824981;338.1486649;345.8148317;341.0886027;336.3623736;331.6361445;326.9099154;322.1836864;307.2607111;292.3377359;277.4147606;262.4917854;247.5688101;241.8540039;236.1391977;230.4243915;224.7095852;218.994779;213.2799728;207.5651666
38154;361.6059916;349.5455054;337.4850193;325.4245331;313.3640469;321.1768147;328.9895825;336.8023502;344.615118;352.4278858;347.6112765;342.7946673;337.978058;333.1614487;328.3448395;313.1364906;297.9281417;282.7197928;267.5114439;252.303095;246.4790039;240.6549128;234.8308218;229.0067307;223.1826396;217.3585485;211.5344575
38155;365.8150673;353.6141977;341.413328;329.2124584;317.0115888;324.9152968;332.8190048;340.7227128;348.6264208;356.5301288;351.6574544;346.7847801;341.9121057;337.0394314;332.166757;316.7813837;301.3960104;286.0106371;270.6252637;255.2398904;249.3480072;243.456124;237.5642408;231.6723576;225.7804744;219.8885912;213.996708
38156;350.1597808;338.4810551;326.8023294;315.1236037;303.444878;311.0103418;318.5758056;326.1412694;333.7067333;341.2721971;336.6080519;331.9439067;327.2797616;322.6156164;317.9514712;303.2245246;288.4975781;273.7706315;259.0436849;244.3167383;238.677002;233.0372657;227.3975293;221.757793;216.1180566;210.4783203;204.8385839
38157;371.5117573;359.1208884;346.7300196;334.3391508;321.948282;329.9750712;338.0018604;346.0286497;354.0554389;362.0822282;357.1336736;352.1851191;347.2365646;342.28801;337.3394555;321.714492;306.0895285;290.464565;274.8396014;259.2146379;253.2310028;247.2473677;241.2637326;235.2800975;229.2964623;223.3128272;217.3291921
38158;387.5924667;374.665265;361.7380633;348.8108616;335.88366;344.2578849;352.6321099;361.0063349;369.3805599;377.7547849;372.5920345;367.4292842;362.2665338;357.1037835;351.9410331;335.6397505;319.3384679;303.0371852;286.7359026;270.43462;264.1919861;257.9493522;251.7067183;245.4640844;239.2214505;232.9788165;226.7361826
38159;381.1695761;368.4565943;355.7436125;343.0306306;330.3176488;338.5531024;346.7885561;355.0240097;363.2594633;371.494917;366.4177198;361.3405227;356.2633255;351.1861284;346.1089313;330.0777812;314.0466312;298.0154812;281.9843311;265.9531811;259.8139954;253.6748097;247.535624;241.3964384;235.2572527;229.118067;222.9788813
38160;390.140795;377.1286;364.1164051;351.1042101;338.0920152;346.5212987;354.9505822;363.3798657;371.8091493;380.2384328;375.0417386;369.8450444;364.6483502;359.4516559;354.2549617;337.8465021;321.4380424;305.0295827;288.621123;272.2126633;265.9289856;259.6453079;253.3616301;247.0779524;240.7942746;234.5105969;228.2269191
38161;364.3098352;352.1591689;340.0085026;327.8578364;315.7071701;323.5783564;331.4495427;339.3207291;347.1919154;355.0631017;350.2104771;345.3578526;340.505228;335.6526034;330.7999788;315.4779122;300.1558456;284.833779;269.5117125;254.1896459;248.3220062;242.4543665;236.5867269;230.7190872;224.8514475;218.9838079;213.1161682
38162;397.4674517;384.210894;370.9543362;357.6977785;344.4412208;353.0288022;361.6163836;370.2039651;378.7915465;387.3791279;382.0848423;376.7905566;371.496271;366.2019854;360.9076997;344.1910971;327.4744944;310.7578917;294.0412891;277.3246864;270.9230042;264.521322;258.1196398;251.7179576;245.3162754;238.9145932;232.512911
38163;381.9148495;369.1770109;356.4391723;343.7013337;330.9634951;339.2150509;347.4666068;355.7181626;363.9697184;372.2212742;367.13415;362.0470258;356.9599016;351.8727774;346.7856531;330.7231585;314.660664;298.5981694;282.5356748;266.4731802;260.321991;254.1708018;248.0196126;241.8684234;235.7172342;229.5660451;223.4148559
38164;368.8475144;356.5455049;344.2434954;331.9414859;319.6394764;327.6087027;335.577929;343.5471553;351.5163816;359.4856078;354.5725412;349.6594745;344.7464078;339.8333411;334.9202744;319.4073631;303.8944517;288.3815403;272.868629;257.3557176;251.4149933;245.474269;239.5335446;233.5928203;227.6520959;221.7113716;215.7706472
38165;387.0526067;374.1434108;361.2342148;348.3250188;335.4158229;343.7783838;352.1409447;360.5035056;368.8660665;377.2286274;372.073068;366.9175086;361.7619492;356.6063898;351.4508305;335.1722531;318.8936758;302.6150985;286.3365212;270.0579439;263.8240051;257.5900663;251.3561274;245.1221886;238.8882498;232.654311;226.4203721
38166;406.5912533;393.0303934;379.4695335;365.9086736;352.3478138;361.1325217;369.9172297;378.7019377;387.4866457;396.2713536;390.8555385;385.4397234;380.0239083;374.6080932;369.1922781;352.0919485;334.9916189;317.8912893;300.7909597;283.6906301;277.1419983;270.5933665;264.0447347;257.496103;250.9474712;244.3988394;237.8502076
38167;409.5063532;395.8482673;382.1901813;368.5320954;354.8740095;363.7217004;372.5693913;381.4170821;390.264773;399.1124639;393.6578195;388.2031752;382.7485308;377.2938864;371.839242;354.6163097;337.3933775;320.1704452;302.947513;285.7245807;279.1289978;272.5334149;265.937832;259.3422491;252.7466662;246.1510833;239.5555004
38168;408.8285511;395.1930716;381.5575921;367.9221126;354.2866331;363.1196796;371.952726;380.7857725;389.618819;398.4518654;393.0062494;387.5606334;382.1150174;376.6694013;371.2237853;354.0293599;336.8349345;319.6405091;302.4460837;285.2516583;278.6669922;272.0823261;265.49766;258.9129939;252.3283278;245.7436617;239.1589956
38169;414.9066979;401.0684966;387.2302954;373.3920941;359.5538929;368.5182622;377.4826316;386.447001;395.4113703;404.3757397;398.8491625;393.3225853;387.796008;382.2694308;376.7428535;359.2927947;341.8427359;324.3926771;306.9426183;289.4925594;282.8099976;276.1274358;269.4448739;262.7623121;256.0797503;249.3971885;242.7146266
