station_id,variable,median,mk_p_val,mk_trend,sen_slp,sen_incpt,sen_trend
38115,pre,1168.300048828125,0.7387187313672434,no trend,0.7666693793402778,-367.3387179904514,no trend
38115,tmp,4.916666507720947,0.1131106461602176,no trend,0.03480393746319939,-64.79562023106743,no trend
38116,pre,1168.300048828125,0.7387187313672434,no trend,0.7666693793402778,-367.3387179904514,no trend
38116,tmp,4.916666507720947,0.1131106461602176,no trend,0.03480393746319939,-64.79562023106743,no trend
38117,pre,1070.5001220703125,0.4784517390861751,no trend,0.5999984741210938,-131.29682159423828,no trend
38117,tmp,5.725000381469727,0.10393710976242976,no trend,0.034848473288796165,-64.076491615989,no trend
38118,pre,1070.5001220703125,0.4784517390861751,no trend,0.5999984741210938,-131.29682159423828,no trend
38118,tmp,5.725000381469727,0.10393710976242976,no trend,0.034848473288796165,-64.076491615989,no trend
38119,pre,1070.5001220703125,0.4784517390861751,no trend,0.5999984741210938,-131.29682159423828,no trend
38119,tmp,5.725000381469727,0.10393710976242976,no trend,0.034848473288796165,-64.076491615989,no trend
38120,pre,1070.5001220703125,0.4784517390861751,no trend,0.5999984741210938,-131.29682159423828,no trend
38120,tmp,5.725000381469727,0.10393710976242976,no trend,0.034848473288796165,-64.076491615989,no trend
38121,pre,1168.300048828125,0.7387187313672434,no trend,0.7666693793402778,-367.3387179904514,no trend
38121,tmp,4.916666507720947,0.1131106461602176,no trend,0.03480393746319939,-64.79562023106743,no trend
38122,pre,1168.300048828125,0.7387187313672434,no trend,0.7666693793402778,-367.3387179904514,no trend
38122,tmp,4.916666507720947,0.1131106461602176,no trend,0.03480393746319939,-64.79562023106743,no trend
38085,pre,1196.199951171875,0.06657564401317706,no trend,6.191670735677083,-11205.716532389322,no trend
38085,tmp,3.6000001430511475,0.5047075455861032,no trend,0.02500009536743164,-46.47519087791443,no trend
38086,pre,1196.199951171875,0.06657564401317706,no trend,6.191670735677083,-11205.716532389322,no trend
38086,tmp,3.6000001430511475,0.5047075455861032,no trend,0.02500009536743164,-46.47519087791443,no trend
38087,pre,1196.199951171875,0.06657564401317706,no trend,6.191670735677083,-11205.716532389322,no trend
38087,tmp,3.6000001430511475,0.5047075455861032,no trend,0.02500009536743164,-46.47519087791443,no trend
38088,pre,1196.199951171875,0.06657564401317706,no trend,6.191670735677083,-11205.716532389322,no trend
38088,tmp,3.6000001430511475,0.5047075455861032,no trend,0.02500009536743164,-46.47519087791443,no trend
38089,pre,1477.699951171875,0.7703961609830146,no trend,1.0666910807291667,-658.882283528646,no trend
38089,tmp,1.8000001907348633,0.017475500066583827,increasing,0.04940478716577802,-97.15778850231851,increasing
38090,pre,1477.699951171875,0.7703961609830146,no trend,1.0666910807291667,-658.882283528646,no trend
38090,tmp,1.8000001907348633,0.017475500066583827,increasing,0.04940478716577802,-97.15778850231851,increasing
38091,pre,1536.39990234375,0.35900429696743297,no trend,4.030771108774038,-6537.2346285306485,no trend
38091,tmp,1.6416667699813843,0.021838789584196494,increasing,0.04944444100062052,-97.39554855426152,increasing
38092,pre,1536.39990234375,0.35900429696743297,no trend,4.030771108774038,-6537.2346285306485,no trend
38092,tmp,1.6416667699813843,0.021838789584196494,increasing,0.04944444100062052,-97.39554855426152,increasing
38093,pre,1440.60009765625,0.2110021277749219,no trend,5.572709517045454,-9721.537064985794,no trend
38093,tmp,2.3916666507720947,0.015595719905762362,increasing,0.048333350817362467,-94.42003503640493,increasing
38095,pre,1499.0,0.2110021277749219,no trend,5.699981689453125,-9918.06332397461,no trend
38095,tmp,7.083333492279053,0.013896203558318554,increasing,0.03425931930541992,-61.53808307647705,increasing
38096,pre,1499.0,0.2110021277749219,no trend,5.699981689453125,-9918.06332397461,no trend
38096,tmp,7.083333492279053,0.013896203558318554,increasing,0.03425931930541992,-61.53808307647705,increasing
38097,pre,1499.0,0.2110021277749219,no trend,5.699981689453125,-9918.06332397461,no trend
38097,tmp,7.083333492279053,0.013896203558318554,increasing,0.03425931930541992,-61.53808307647705,increasing
38098,pre,1499.0,0.2110021277749219,no trend,5.699981689453125,-9918.06332397461,no trend
38098,tmp,7.083333492279053,0.013896203558318554,increasing,0.03425931930541992,-61.53808307647705,increasing
38099,pre,722.8999633789062,0.3812637215931578,no trend,2.1933390299479165,-3670.3581136067705,no trend
38099,tmp,2.8500003814697266,0.5734424302117664,no trend,0.02380955219268799,-44.840532660484314,no trend
38100,pre,722.8999633789062,0.3812637215931578,no trend,2.1933390299479165,-3670.3581136067705,no trend
38100,tmp,2.8500003814697266,0.5734424302117664,no trend,0.02380955219268799,-44.840532660484314,no trend
38101,pre,722.8999633789062,0.3812637215931578,no trend,2.1933390299479165,-3670.3581136067705,no trend
38101,tmp,2.8500003814697266,0.5734424302117664,no trend,0.02380955219268799,-44.840532660484314,no trend
38102,pre,722.8999633789062,0.3812637215931578,no trend,2.1933390299479165,-3670.3581136067705,no trend
38102,tmp,2.8500003814697266,0.5734424302117664,no trend,0.02380955219268799,-44.840532660484314,no trend
38103,pre,1283.4000244140625,0.0026825179603571225,decreasing,-10.594123391544118,22503.42917767693,decreasing
38103,tmp,2.999999761581421,0.010980366825873444,increasing,0.06966665744781494,-136.54231510639192,increasing
38104,pre,1293.800048828125,0.004016364736216804,decreasing,-9.970588235294118,21264.888284122244,decreasing
38104,tmp,3.691666603088379,0.00914914757959373,increasing,0.06833329200744628,-133.17991728782653,increasing
38105,pre,1293.800048828125,0.004016364736216804,decreasing,-9.970588235294118,21264.888284122244,decreasing
38105,tmp,3.691666603088379,0.00914914757959373,increasing,0.06833329200744628,-133.17991728782653,increasing
38106,pre,1283.4000244140625,0.0026825179603571225,decreasing,-10.594123391544118,22503.42917767693,decreasing
38106,tmp,2.999999761581421,0.010980366825873444,increasing,0.06966665744781494,-136.54231510639192,increasing
38107,pre,1143.7000732421875,0.1821375864449275,no trend,-2.7374979654947915,6626.908498128255,no trend
38107,tmp,5.0916666984558105,0.010325692499779437,increasing,0.06333332061767578,-121.76497449874878,increasing
38108,pre,1143.7000732421875,0.1821375864449275,no trend,-2.7374979654947915,6626.908498128255,no trend
38108,tmp,5.0916666984558105,0.010325692499779437,increasing,0.06333332061767578,-121.76497449874878,increasing
38109,pre,1341.800048828125,0.1131106461602176,no trend,-4.637504577636719,10630.721717834473,no trend
38109,tmp,4.675000190734863,0.008621460970949402,increasing,0.06458336114883423,-124.6854721903801,increasing
38110,pre,1341.800048828125,0.1131106461602176,no trend,-4.637504577636719,10630.721717834473,no trend
38110,tmp,4.675000190734863,0.008621460970949402,increasing,0.06458336114883423,-124.6854721903801,increasing
38111,pre,1143.7000732421875,0.1821375864449275,no trend,-2.7374979654947915,6626.908498128255,no trend
38111,tmp,5.0916666984558105,0.010325692499779437,increasing,0.06333332061767578,-121.76497449874878,increasing
38112,pre,1143.7000732421875,0.1821375864449275,no trend,-2.7374979654947915,6626.908498128255,no trend
38112,tmp,5.0916666984558105,0.010325692499779437,increasing,0.06333332061767578,-121.76497449874878,increasing
38113,pre,1143.7000732421875,0.1821375864449275,no trend,-2.7374979654947915,6626.908498128255,no trend
38113,tmp,5.0916666984558105,0.010325692499779437,increasing,0.06333332061767578,-121.76497449874878,increasing
38114,pre,1267.5,0.2266164478008148,no trend,-3.427268288352273,8132.318381569603,no trend
38114,tmp,5.199999809265137,0.009737424271844652,increasing,0.06433332443237305,-123.65964902877809,increasing
38123,pre,1458.8997802734375,0.15022152126946398,no trend,6.388888888888889,-11338.044664171008,no trend
38123,tmp,7.766666889190674,0.01648865672767008,increasing,0.034999942779541014,-62.33821849822998,increasing
38124,pre,1458.8997802734375,0.15022152126946398,no trend,6.388888888888889,-11338.044664171008,no trend
38124,tmp,7.766666889190674,0.01648865672767008,increasing,0.034999942779541014,-62.33821849822998,increasing
38125,pre,1458.8997802734375,0.15022152126946398,no trend,6.388888888888889,-11338.044664171008,no trend
38125,tmp,7.766666889190674,0.01648865672767008,increasing,0.034999942779541014,-62.33821849822998,increasing
38126,pre,1458.8997802734375,0.15022152126946398,no trend,6.388888888888889,-11338.044664171008,no trend
38126,tmp,7.766666889190674,0.01648865672767008,increasing,0.034999942779541014,-62.33821849822998,increasing
38127,pre,1458.8997802734375,0.15022152126946398,no trend,6.388888888888889,-11338.044664171008,no trend
38127,tmp,7.766666889190674,0.01648865672767008,increasing,0.034999942779541014,-62.33821849822998,increasing
38128,pre,1469.0,0.15631053721479238,no trend,6.492318960336538,-11535.114877554086,no trend
38128,tmp,8.316666603088379,0.024356020544946455,increasing,0.0390151630748402,-69.83070503581655,increasing
38129,pre,1469.0,0.15631053721479238,no trend,6.492318960336538,-11535.114877554086,no trend
38129,tmp,8.316666603088379,0.024356020544946455,increasing,0.0390151630748402,-69.83070503581655,increasing
38130,pre,1469.89990234375,0.1821375864449275,no trend,5.728573753720238,-10004.433326357886,no trend
38130,tmp,7.058333873748779,0.01648865672767008,increasing,0.041666637767444954,-76.39994157444346,increasing
