period,region,variable,n_vals,mean,median,std_dev,iqr,mk_p_val,mk_trend,sen_slp
1990-2020,NoNord,Mg_µeq/l,1367,47.5548482685345,41.954590325765054,35.560012936458385,30.43764396182955,2.074362903670135e-11,decreasing,-0.05893172161373009
1990-2020,NoNord,CaMg_µeq/l,1371,138.70896676344313,97.77582052085369,185.90055679193136,85.13130081150632,8.240524154157214e-07,decreasing,-0.1451608272979109
1990-2020,NoNord,H_µeq/l,1367,1.5832561283571076,0.645654229034655,2.978018424411928,0.972021785676297,0.0,decreasing,-0.00789675048190964
1990-2020,NoNord,SAA_µeq/l,1372,168.46747514272732,140.50181987167343,116.0232673807903,141.87035322754443,0.0,decreasing,-1.1352706944001036
1990-2020,NoNord,ANC_µeq/l,1370,93.08414714463876,48.256672748628986,177.96865627813713,78.4109641458875,0.0,increasing,1.1035437250883717
1990-2020,NoNord,OrgAnions_µeq/l,1364,56.522045172202084,30.429693491604652,54.16063615501018,71.65711436455396,0.0,increasing,0.2663655052880667
1990-2020,NoNord,HCO3_µeq/l,1363,47.816414560555806,8.427161721118487,148.2351857252344,32.37955515492195,0.0,increasing,0.049766251434477264
1990-2020,WCE,SO4_µeq/l,89,263.03670252599125,220.98568834997545,135.7888028545428,149.90381172081248,0.0,decreasing,-4.7588511657400785
1990-2020,WCE,NO3-N_µeq/l,85,47.8506462184874,35.42857142857143,53.47913639851518,22.28571428571429,0.355241897811283,no trend,-0.18831168831168876
1990-2020,WCE,Cl_µeq/l,89,163.1983410858561,141.03178856514256,74.19640265169213,139.05734352523058,0.4687009555819679,no trend,0.0
1990-2020,WCE,Ca_µeq/l,89,169.2446567539079,169.86027944111777,58.963565939239096,87.82435129740519,1.016933930397812e-06,decreasing,-0.9980039920159698
1990-2020,WCE,Mg_µeq/l,89,159.99728251827366,150.2138861467588,35.923922138896955,48.53570253372817,0.0026390418953334827,decreasing,-0.6120434353405722
1990-2020,WCE,CaMg_µeq/l,89,329.83417350664206,320.4545499327111,93.43345244918868,129.19866092100108,4.32829036494109e-05,decreasing,-1.5743217415120454
1990-2020,WCE,H_µeq/l,89,17.680430013491556,7.943282347242822,23.571309541802346,24.687316639574945,2.34079422511968e-12,decreasing,-0.055476635758290004
1990-2020,WCE,SAA_µeq/l,85,479.9259826624637,434.1005125166814,169.18301022442714,188.43095952560446,7.238654120556021e-14,decreasing,-4.230284251311507
1990-2020,WCE,ANC_µeq/l,85,24.258340638058154,40.536956446630334,87.08114555298168,87.79446082107404,2.7495339338656777e-11,increasing,3.8413697202882493
1990-2020,WCE,OrgAnions_µeq/l,86,52.97362098942635,49.11038661258,35.24093965522975,53.964752623286934,5.426060198931992e-07,increasing,1.1312657125418435
1990-2020,WCE,HCO3_µeq/l,83,30.55419788888325,0.0,45.6759550798563,60.538743831183794,0.24569867355591013,no trend,0.0
1990-2020,ECE,SO4_µeq/l,680,76.21195790586407,47.173635125794284,88.93359205172158,51.82247719299889,0.0,decreasing,-1.9771045397385167
1990-2020,ECE,NO3-N_µeq/l,676,23.880634872092593,21.428571428571427,19.540068341567,24.681412439102054,0.0,decreasing,-0.4758544458229943
1990-2020,ECE,Cl_µeq/l,669,11.98965180683259,5.846331763179419,15.083912722759804,12.296784475220713,0.0,decreasing,-0.08335566336652252
1990-2020,ECE,Ca_µeq/l,675,99.42534616741337,84.30741588092836,80.29634746168345,110.51751497005992,0.0,decreasing,-0.5660680633020405
1990-2020,ECE,Mg_µeq/l,673,23.27732899253653,13.817720434353404,23.30387612358138,25.301954663875403,0.0,decreasing,-0.10146409262724373
1990-2020,ECE,CaMg_µeq/l,677,122.81065808700592,98.01898983987408,95.53978760455871,112.50383075107436,0.0,decreasing,-0.7254180875866154
1990-2020,ECE,H_µeq/l,680,8.611791930032611,2.0555179784504105,14.831896794844882,10.516326185493453,0.0,decreasing,-0.055106360211313946
1990-2020,ECE,SAA_µeq/l,675,111.55396845809281,83.58662856735342,108.58051174239432,67.61958577492567,0.0,decreasing,-2.6126215060674145
1990-2020,ECE,ANC_µeq/l,667,49.76420389856776,29.053809614389458,91.22387573414733,103.19356856253731,0.0,increasing,2.3208702633327647
