station_id,year,totn_mgNpm2
38453,2012,733.669
38453,2013,924.2028
38453,2014,726.7887
38453,2015,650.6957
38454,1990,1526.2573
38454,1991,1340.4841
38454,1992,1164.7018
38454,1993,1346.9531
38454,1994,1369.0847
38454,1995,1182.5637
38454,1996,1342.6172
38454,1997,1129.4578
38454,1998,1124.5742
38454,1999,1132.8966
38454,2000,1141.219
38454,2001,1088.5609
38454,2002,1149.955
38454,2003,992.4969
38454,2004,781.9674
38454,2005,714.9123
38454,2006,685.0276
38454,2007,788.5469
38454,2008,746.2737
38454,2009,660.7928
38454,2010,529.3965
38454,2011,773.8484
38454,2012,713.0115
38454,2013,881.0628
38454,2014,711.744
38454,2015,627.3786
38455,1990,1435.2563
38455,1991,1252.051
38455,1992,1108.853
38455,1993,1233.0592
38455,1994,1281.2839
38455,1995,1104.7103
38455,1996,1237.8766
38455,1997,1105.2415
38455,1998,1119.705
38455,1999,1147.8865
38455,2000,1176.068
38455,2001,1128.546
38455,2002,1190.062
38455,2003,1042.065
38455,2004,806.82135
38455,2005,730.0677
38455,2006,707.2299
38455,2007,791.8927
38455,2008,740.0196
38455,2009,659.6126
38455,2010,530.2557
38455,2011,768.7207
38455,2012,694.5646
38455,2013,910.39874
38455,2014,702.0875
38455,2015,623.4184
38456,1990,1594.8269
38456,1991,1387.8501
38456,1992,1205.6852
38456,1993,1426.5994
38456,1994,1426.4385
38456,1995,1262.5896
38456,1996,1420.4995
38456,1997,1120.3007
38456,1998,1142.7719
38456,1999,1140.6204
38456,2000,1138.469
38456,2001,1079.7631
38456,2002,1166.624
38456,2003,1006.58905
38456,2004,825.0897
38456,2005,752.9646
38456,2006,722.08
38456,2007,837.2413
38456,2008,796.6397
38456,2009,717.6541
38456,2010,584.9855
38456,2011,823.851
38456,2012,753.78754
38456,2013,1038.051
38456,2014,747.8714
38456,2015,673.8351
38457,1990,1506.6243
38457,1991,1273.9307
38457,1992,1112.1807
38457,1993,1325.3319
38457,1994,1378.8564
38457,1995,1177.2152
38457,1996,1302.188
38457,1997,1197.9355
38457,1998,1160.647
38457,1999,1135.4879
38457,2000,1110.329
38457,2001,1085.983
38457,2002,1163.0801
38457,2003,1014.324
38457,2004,839.28394
38457,2005,765.3047
38457,2006,688.3462
38457,2007,831.0774
38457,2008,796.65405
38457,2009,717.7411
38457,2010,581.074
38457,2011,832.49243
38457,2012,764.0989
38457,2013,958.5771
38457,2014,714.7326
38457,2015,656.1655
38459,1990,1507.1156
38459,1991,1328.6892
38459,1992,1128.6747
38459,1993,1273.7085
38459,1994,1304.2648
38459,1995,1149.8119
38459,1996,1290.6113
38459,1997,1185.7604
38459,1998,1157.4701
38459,1999,1234.9141
38459,2000,1312.358
38459,2001,1258.108
38459,2002,1341.652
38459,2003,1187.6641
38459,2004,882.00836
38459,2005,788.4132
38459,2006,754.6922
38459,2007,851.5733
38459,2008,790.5386
38459,2009,697.28033
38459,2010,569.7121
38459,2011,789.70233
38459,2012,708.0615
38459,2013,964.69135
38459,2014,747.8189
38459,2015,672.4823
38460,1990,1129.591
38460,1991,920.78125
38460,1992,863.4715
38460,1993,969.13995
38460,1994,1062.0286
38460,1995,884.73193
38460,1996,980.90546
38460,1997,951.96466
38460,1998,980.8074
38460,1999,990.6557
38460,2000,1000.504
38460,2001,965.6813
38460,2002,1002.24304
38460,2003,883.1505
38460,2004,724.87897
38460,2005,653.3673
38460,2006,633.7453
38460,2007,751.6837
38460,2008,731.0951
38460,2009,625.1552
38460,2010,522.046
38460,2011,740.5539
38460,2012,693.2578
38460,2013,814.3468
38460,2014,603.7982
38460,2015,556.1507
38461,1990,1388.2439
38461,1991,1118.3821
38461,1992,1032.0654
38461,1993,1201.8547
38461,1994,1283.1034
38461,1995,1059.4314
38461,1996,1188.1398
38461,1997,1062.2389
38461,1998,1041.009
38461,1999,1049.687
38461,2000,1058.365
38461,2001,995.6194
38461,2002,1072.509
38461,2003,935.0793
38461,2004,792.4803
38461,2005,705.4048
38461,2006,672.3896
38461,2007,819.0132
38461,2008,792.5645
38461,2009,694.5072
38461,2010,572.1606
38461,2011,825.6707
38461,2012,739.3039
38461,2013,908.8516
38461,2014,681.885
38461,2015,645.538
38462,1990,1366.9863
38462,1991,983.51624
38462,1992,822.12115
38462,1993,1009.7073
38462,1994,1127.0472
38462,1995,964.73035
38462,1996,1030.8988
38462,1997,863.80023
38462,1998,974.0597
38462,1999,956.9298
38462,2000,939.79987
38462,2001,858.6487
38462,2002,956.8508
38462,2003,780.5243
38462,2004,727.75104
38462,2005,641.7591
38462,2006,650.99695
38462,2007,900.84515
38462,2008,863.74866
38462,2009,725.2733
38462,2010,630.06903
38462,2011,843.23834
38462,2012,827.6649
38462,2013,980.0022
38462,2014,705.9155
38462,2015,708.3444
38463,1990,1365.118
38463,1991,987.185
38463,1992,822.44214
38463,1993,1005.43994
38463,1994,1118.1677
38463,1995,957.3228
38463,1996,1017.9323
38463,1997,859.7475
38463,1998,976.5245
38463,1999,957.9351
38463,2000,939.34576
38463,2001,851.0315
38463,2002,968.6289
38463,2003,770.7235
38463,2004,725.1511
38463,2005,644.03784
38463,2006,652.9873
38463,2007,903.5576
38463,2008,859.03
38463,2009,716.9984
38463,2010,628.5928
38463,2011,843.1637
38463,2012,838.5127
38463,2013,988.94183
38463,2014,718.96655
38463,2015,720.9936
38464,1990,1212.2803
38464,1991,952.38464
38464,1992,856.39325
38464,1993,1024.6312
38464,1994,1156.2886
38464,1995,967.6179
38464,1996,968.1467
38464,1997,949.36145
38464,1998,968.7294
38464,1999,966.098
38464,2000,963.46674
38464,2001,946.24414
38464,2002,1061.712
38464,2003,884.5885
38464,2004,709.0681
38464,2005,629.6087
