SiteID,Lat,Lon,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
38549,46.1757,8.4410,1458.35,1446.26,1434.01,1421.62,1409.08,1396.39,1332.21,1267.48,1202.18,1136.32,1069.89,964.63,718.51,805.72,739.36,689.12,597.00,598.94,640.30,521.15,579.60,527.74,592.55,497.28,428.84,456.54,439.73,458.01
38550,46.1757,8.2169,1174.24,1165.47,1156.58,1147.58,1138.47,1129.24,1078.76,1027.83,976.45,924.62,872.34,733.44,604.31,686.34,599.52,564.54,504.44,456.93,509.31,454.07,454.20,400.74,476.78,396.98,372.03,364.29,373.84,349.85
38551,46.2486,8.4410,1155.15,1144.70,1134.13,1123.44,1112.63,1101.70,1051.88,1001.64,950.97,899.88,848.36,759.57,560.26,654.49,577.91,552.78,476.52,473.68,497.79,414.30,457.82,416.70,482.07,401.15,337.06,358.32,347.46,373.08
38552,46.1807,8.4895,1625.69,1612.55,1599.22,1585.70,1572.01,1558.13,1486.81,1414.81,1342.13,1268.76,1194.70,1072.51,797.69,899.08,824.25,760.85,668.80,676.27,716.45,574.01,646.80,582.03,660.65,553.58,472.06,502.90,480.26,510.34
23568,57.7172,25.2961,719.39,685.39,651.31,617.14,582.88,548.54,528.47,508.35,488.18,467.96,447.69,405.99,408.93,428.84,432.69,401.04,439.10,431.79,452.97,366.15,389.24,374.10,383.03,345.38,324.36,328.60,303.48,295.61
23569,56.3644,21.2186,1199.49,1152.27,1104.78,1057.02,1009.01,960.73,923.77,886.61,849.24,811.68,773.90,739.22,701.49,704.56,744.08,678.84,742.37,735.54,745.56,585.82,634.20,675.36,622.73,575.35,552.67,563.29,476.52,496.92
23570,56.9714,24.4874,1004.18,957.35,910.27,862.95,815.39,767.58,739.51,711.30,682.94,654.44,625.79,572.27,594.91,615.35,627.10,535.91,614.53,589.30,609.38,494.65,513.47,529.94,520.91,469.29,454.70,466.74,437.44,452.23
23571,57.1361,25.9036,629.03,597.65,566.24,534.81,503.33,471.83,454.33,436.80,419.26,401.71,384.13,361.55,385.31,373.53,374.87,359.72,380.06,368.84,390.78,322.64,359.61,327.74,332.40,323.46,307.88,303.56,286.77,278.07
23572,56.9119,23.4544,829.75,791.24,752.52,713.59,674.46,635.12,611.14,587.03,562.79,538.42,513.92,483.09,486.59,469.00,471.90,436.87,503.90,505.49,476.29,418.27,457.61,403.78,440.97,421.62,380.73,359.61,362.13,362.95
23573,56.6302,23.8307,852.90,812.90,772.76,732.50,692.11,651.60,627.20,602.72,578.17,553.53,528.82,527.18,520.97,500.30,512.79,456.30,509.27,508.47,516.70,430.05,462.87,440.86,456.00,435.19,409.79,392.75,389.39,391.55
23574,57.0141,22.6463,742.16,709.22,676.15,642.97,609.67,576.24,555.09,533.87,512.56,491.18,469.72,450.55,439.93,425.04,411.85,404.61,455.26,429.77,429.91,346.61,394.69,364.36,387.32,367.95,341.76,348.02,303.08,302.52
33066,56.4789,23.3845,667.07,636.14,605.18,574.19,543.17,512.13,492.07,471.98,451.88,431.76,411.62,418.12,400.82,380.26,395.57,339.94,397.19,397.87,418.51,335.60,374.90,337.00,371.68,351.90,333.91,306.03,306.30,311.58
38545,45.5867,28.1528,530.12,504.43,478.75,453.08,427.43,401.79,388.42,375.05,361.70,348.35,335.00,347.22,392.36,337.79,369.73,415.63,347.83,389.09,341.16,325.11,344.19,275.07,326.26,288.79,343.74,268.83,289.54,295.26
38546,45.8081,28.5375,501.94,476.50,451.11,425.78,400.49,375.25,362.41,349.59,336.80,324.04,311.30,324.21,371.53,319.03,334.25,417.19,343.63,372.91,319.41,311.19,321.80,252.51,292.76,281.58,307.86,256.09,269.89,274.45
38605,51.5647,5.2138,2108.44,2069.24,2029.63,1989.60,1949.17,1908.33,1830.60,1752.17,1673.02,1593.15,1512.57,1381.68,1322.83,1244.50,1308.95,1338.69,1164.99,1298.13,1154.80,1025.96,1094.47,1057.16,1066.01,934.12,984.88,878.22,938.81,878.47
38606,52.1598,5.8180,2316.57,2270.69,2224.28,2177.34,2129.86,2081.86,1995.49,1908.24,1820.11,1731.11,1641.23,1566.66,1575.21,1450.09,1478.53,1418.75,1336.81,1380.64,1303.49,1148.42,1180.51,1233.99,1175.91,1072.66,1119.85,1058.74,1076.92,1024.24
38607,52.8345,6.4384,1757.04,1717.02,1676.65,1635.93,1594.87,1553.45,1488.15,1422.33,1355.99,1289.13,1221.75,1180.32,1193.35,1039.78,1104.32,1047.48,1002.97,1000.02,983.07,850.62,823.76,828.47,871.02,762.65,861.72,830.40,765.99,751.53
38269,58.4944,6.7353,1085.38,1061.08,1036.46,1011.52,986.27,960.70,925.52,889.92,853.91,817.49,780.66,480.88,498.90,609.36,484.35,641.87,588.16,417.26,430.91,485.94,422.69,528.60,422.71,397.57,522.45,388.96,362.63,296.30
38310,58.2860,6.4901,1810.20,1769.73,1728.71,1687.13,1644.98,1602.27,1543.23,1483.45,1422.94,1361.69,1299.72,768.15,845.73,985.09,800.30,1112.55,913.18,707.31,702.46,815.85,618.49,847.89,699.55,621.07,863.04,597.58,588.87,479.59
38306,58.3163,7.6754,1354.56,1320.35,1285.77,1250.83,1215.52,1179.84,1136.76,1093.25,1049.30,1004.93,960.13,603.80,606.40,684.92,567.69,645.67,651.59,433.05,502.61,587.77,473.41,578.50,490.97,445.64,592.29,429.70,416.96,377.03
38298,58.2926,7.9305,1599.79,1558.52,1516.78,1474.57,1431.88,1388.73,1338.20,1287.14,1235.54,1183.41,1130.74,698.97,642.14,753.76,621.06,680.72,714.48,467.81,566.10,699.69,531.69,632.39,549.04,480.27,659.24,467.83,456.23,432.92
38292,59.1027,11.5255,961.45,940.14,918.62,896.88,874.92,852.74,823.99,794.98,765.68,736.12,706.28,485.33,490.30,515.28,437.57,509.28,515.19,425.01,440.33,395.81,341.68,446.76,395.20,330.51,427.75,343.32,341.77,300.18
38285,58.1196,7.6649,2011.44,1958.04,1903.96,1849.20,1793.77,1737.67,1673.18,1607.95,1541.96,1475.21,1407.71,823.27,803.66,904.77,776.87,846.87,894.81,559.90,706.74,838.99,648.27,767.75,663.13,593.83,807.38,584.95,561.04,513.84
38243,58.2039,7.4436,1573.11,1533.49,1493.42,1452.88,1411.90,1370.46,1319.93,1268.87,1217.27,1165.14,1112.47,715.48,743.87,816.54,683.06,819.93,785.54,525.09,609.08,703.42,576.55,681.95,581.81,534.58,707.12,521.97,496.53,436.37
38265,58.7576,7.3147,680.73,664.71,648.51,632.14,615.61,598.89,577.45,555.79,533.91,511.83,489.53,318.49,312.15,360.43,311.18,387.48,360.73,236.45,262.02,318.54,269.10,310.38,247.25,221.16,328.42,231.71,220.96,187.92
38261,58.2293,6.9923,1550.79,1514.21,1477.18,1439.71,1401.80,1363.44,1313.11,1262.22,1210.78,1158.78,1106.22,693.98,714.14,850.40,691.99,869.35,804.10,601.10,619.99,682.52,562.19,709.54,607.07,543.48,704.28,516.58,494.10,416.45
38249,58.3054,7.1602,1351.72,1319.54,1286.99,1254.05,1220.74,1187.06,1143.52,1099.52,1055.06,1010.12,964.72,628.52,626.42,751.10,597.83,730.01,701.85,493.38,533.64,581.05,501.14,636.47,520.76,477.51,616.04,456.77,440.21,370.39
38288,58.5486,7.2061,938.62,916.85,894.82,872.53,849.98,827.18,797.40,767.31,736.89,706.15,675.10,430.95,430.87,513.22,430.37,547.94,500.30,339.23,355.75,413.04,371.67,450.68,348.12,329.76,439.68,316.70,311.94,250.95
38271,58.6313,6.9693,748.58,731.20,713.63,695.88,677.93,659.79,635.63,611.22,586.57,561.68,536.55,344.45,354.67,428.72,350.71,458.18,417.63,297.85,300.60,335.69,303.73,384.55,287.41,285.46,360.73,264.91,261.52,205.37
38297,59.3436,10.9696,1126.26,1101.70,1076.84,1051.69,1026.25,1000.52,967.32,933.77,899.86,865.59,830.96,544.06,541.35,608.21,514.37,625.82,636.37,500.61,526.06,469.00,389.20,533.25,491.78,427.46,499.91,405.14,418.47,366.61
38245,58.4872,6.1884,1418.31,1388.10,1357.47,1326.43,1294.96,1263.07,1216.32,1168.99,1121.09,1072.61,1023.56,654.06,692.96,834.38,704.29,883.48,783.45,635.24,598.55,665.59,517.98,691.40,589.65,533.49,685.80,516.41,491.61,404.51
38275,58.4194,6.2109,1653.66,1617.84,1581.51,1544.68,1507.33,1469.48,1414.94,1359.71,1303.80,1247.20,1189.91,739.61,795.40,930.10,793.19,1009.06,881.52,699.02,670.63,754.24,577.45,775.17,652.29,594.13,782.93,569.54,550.92,446.37
38273,58.5632,5.8607,1379.54,1350.94,1321.97,1292.63,1262.92,1232.83,1186.69,1140.01,1092.81,1045.07,996.80,647.55,691.24,819.00,661.57,847.31,763.37,644.34,587.69,657.58,493.41,685.89,601.33,530.46,646.65,508.50,488.91,419.22
38290,59.5440,6.0247,925.22,910.23,895.03,879.62,864.01,848.20,818.88,789.23,759.23,728.90,698.22,484.81,558.36,605.97,519.24,669.09,588.94,472.80,417.49,466.61,423.34,592.30,406.20,400.06,475.73,441.99,416.16,327.60
38299,59.1230,11.6840,920.22,899.64,878.85,857.85,836.66,815.25,787.75,759.99,731.98,703.72,675.20,472.16,477.85,498.15,431.58,496.45,501.12,401.41,425.22,395.67,347.49,441.04,383.46,321.50,411.83,333.97,348.01,297.26
38277,59.8261,6.3653,456.90,449.99,442.99,435.91,428.75,421.50,407.63,393.61,379.46,365.16,350.72,252.50,277.96,295.55,260.36,323.10,304.11,228.55,215.40,227.44,226.46,288.77,210.00,189.94,229.17,217.61,206.98,169.19
38251,59.8721,5.4198,1108.50,1090.09,1071.44,1052.55,1033.43,1014.07,977.50,940.53,903.15,865.37,827.19,709.34,758.83,846.58,722.60,862.54,826.36,667.54,608.06,624.32,621.74,744.51,558.39,534.42,589.66,558.80,553.70,464.46
38262,59.8599,6.5788,374.29,368.71,363.05,357.33,351.54,345.67,334.65,323.51,312.26,300.89,289.40,205.45,226.18,244.80,224.21,263.03,241.16,186.07,176.09,187.48,183.32,233.33,168.68,153.99,196.75,176.94,159.61,140.71
38317,60.5310,5.9820,536.18,528.25,520.21,512.07,503.84,495.51,479.16,462.64,445.94,429.08,412.04,299.99,345.03,380.94,347.25,399.90,409.47,271.37,263.78,303.16,252.07,341.38,245.56,237.13,275.30,262.42,261.77,202.59
38268,60.7284,5.5120,688.09,677.45,666.66,655.74,644.69,633.50,611.82,589.91,567.77,545.39,522.78,435.43,519.15,565.87,488.73,638.90,543.00,426.27,391.57,401.07,356.15,527.18,347.73,355.71,389.29,400.75,362.21,287.80
38239,59.4030,10.9990,1072.69,1049.42,1025.88,1002.07,977.98,953.61,922.04,890.14,857.89,825.30,792.38,535.52,543.73,598.52,512.32,615.20,622.17,494.24,519.76,475.15,395.56,528.26,486.39,418.62,495.62,404.06,420.07,361.96
38286,61.6702,5.1792,686.76,677.13,667.36,657.45,647.41,637.22,615.68,593.88,571.83,549.53,526.98,449.71,597.80,595.56,519.57,728.96,562.65,441.10,423.89,422.39,346.99,505.43,354.59,374.79,400.75,445.12,410.74,306.90
38267,61.3425,6.4595,275.65,271.84,267.99,264.10,260.17,256.20,247.93,239.59,231.17,222.68,214.10,169.10,188.74,211.46,183.18,238.98,212.64,157.50,154.97,160.90,142.76,201.68,144.41,131.08,150.73,157.81,142.14,115.66
38282,61.9785,6.1833,273.07,270.72,268.34,265.93,263.49,261.02,253.34,245.59,237.76,229.85,221.86,219.92,225.30,229.36,213.42,242.97,220.69,176.62,174.58,167.91,154.83,204.31,156.54,152.20,157.78,157.08,161.87,131.65
38309,62.8191,7.5323,253.03,250.82,248.58,246.32,244.03,241.72,234.83,227.89,220.88,213.81,206.69,244.16,257.58,260.77,218.12,233.47,251.42,192.01,199.45,194.92,167.27,205.61,177.26,170.52,161.77,183.48,185.19,147.53
38257,62.0515,5.7842,326.40,323.29,320.14,316.96,313.73,310.46,301.06,291.58,282.00,272.33,262.57,235.80,267.61,273.96,238.11,286.41,261.60,202.98,212.37,204.45,182.87,242.74,179.92,177.26,183.86,185.79,191.37,152.56
38258,63.9635,10.5641,209.20,205.90,202.59,199.26,195.91,192.54,186.36,180.16,173.92,167.64,161.34,166.37,193.07,240.18,157.97,195.18,210.06,160.70,139.62,137.07,106.23,176.15,129.38,123.99,114.02,146.53,110.96,101.74
38404,59.6098,12.2937,714.41,698.09,681.64,665.05,648.33,631.48,610.32,588.99,567.50,545.85,524.03,404.04,380.05,425.00,360.86,395.50,432.93,334.53,368.09,361.92,308.60,367.92,323.04,265.47,362.58,274.41,304.84,255.03
38345,59.3024,12.3399,775.80,757.20,738.46,719.56,700.52,681.32,658.03,634.55,610.91,587.08,563.09,435.42,410.68,458.46,384.79,439.23,468.78,352.00,368.94,349.97,324.19,387.59,338.76,282.62,379.08,295.62,318.34,265.55
38248,62.6123,11.8766,167.23,164.72,162.19,159.63,157.05,154.44,150.16,145.84,141.49,137.09,132.65,109.27,105.81,114.30,103.54,122.43,124.48,88.99,93.57,94.88,80.08,94.28,80.97,72.63,87.02,84.15,74.44,61.87
38307,64.2779,10.9868,211.13,207.64,204.13,200.60,197.05,193.48,187.23,180.94,174.62,168.27,161.89,152.93,185.79,236.73,148.63,182.62,198.72,148.54,131.05,128.16,102.57,162.27,119.82,118.20,111.77,120.66,107.06,95.92
38349,58.7578,14.7028,798.35,778.01,757.51,736.84,716.00,695.00,671.25,647.32,623.21,598.91,574.43,467.38,450.94,466.59,419.79,428.79,481.10,405.01,393.28,376.43,346.21,402.82,378.08,301.48,376.30,339.91,294.75,278.23
38280,64.3908,12.0848,195.64,192.22,188.78,185.30,181.81,178.29,172.60,166.88,161.12,155.32,149.48,148.42,166.77,211.09,143.90,177.53,192.19,148.74,124.63,124.33,103.71,148.78,118.98,117.27,112.71,122.52,98.63,99.31
38397,65.9619,16.0679,119.95,117.18,114.38,111.56,108.72,105.87,103.01,100.13,97.23,94.31,91.37,71.98,70.65,80.01,66.86,71.43,83.46,56.12,67.16,62.10,57.92,66.33,59.15,51.62,66.18,53.64,45.52,44.63
38230,64.9526,28.2152,287.88,277.02,266.09,255.09,244.04,232.91,226.19,219.43,212.63,205.79,198.91,153.48,134.74,174.10,156.81,182.39,151.10,151.83,150.48,115.24,159.26,140.85,133.30,113.12,146.86,130.85,116.12,100.54
38250,65.0560,13.1720,162.07,159.29,156.49,153.66,150.81,147.93,143.53,139.10,134.63,130.12,125.57,108.06,147.55,165.66,112.33,138.41,143.58,115.57,94.34,88.92,73.82,113.81,85.66,83.24,94.23,86.81,78.63,68.65
38398,56.1775,14.9372,1419.31,1370.68,1321.67,1272.26,1222.47,1172.29,1125.19,1077.73,1029.90,981.71,933.16,849.58,793.92,727.07,730.95,681.68,853.56,710.16,697.56,669.12,628.40,642.44,647.56,539.79,656.95,605.00,521.37,503.65
38409,57.1757,14.2727,976.17,948.18,919.99,891.58,862.96,834.13,802.35,770.35,738.11,705.64,672.95,519.34,531.15,497.72,503.48,472.72,549.17,476.72,480.62,441.93,433.63,475.30,457.96,381.30,441.16,376.82,355.86,336.44
36464,65.7857,19.0877,191.15,186.11,181.02,175.89,170.71,165.49,161.14,156.75,152.33,147.87,143.37,120.57,95.56,102.82,99.70,108.77,121.38,79.61,97.85,91.45,89.84,97.96,90.17,80.12,90.23,78.37,65.00,67.17
38394,56.9478,15.2712,922.80,894.16,865.34,836.32,807.12,777.73,747.90,717.87,687.66,657.26,626.68,517.91,562.92,512.47,487.72,473.56,587.11,472.81,483.43,434.25,437.01,458.43,439.90,378.35,435.87,368.92,364.27,335.54
38373,57.5391,13.9454,936.95,911.77,886.38,860.77,834.94,808.90,779.25,749.36,719.23,688.85,658.24,486.26,503.11,496.10,477.19,496.17,526.94,457.64,466.50,435.93,415.64,446.69,452.37,352.03,422.08,379.47,354.06,330.80
38231,66.2969,29.5083,224.04,216.12,208.15,200.11,192.00,183.84,178.97,174.06,169.11,164.13,159.10,128.77,127.10,130.59,135.16,152.54,124.93,121.56,115.68,102.08,125.87,121.15,107.50,85.21,104.52,99.17,98.82,79.33
38289,66.7510,15.4102,89.95,88.61,87.26,85.91,84.55,83.18,80.84,78.49,76.13,73.76,71.38,67.17,68.12,76.43,65.38,73.35,79.24,65.58,57.36,56.00,48.14,60.20,49.27,47.94,53.09,49.35,48.40,38.89
36461,66.7658,20.1247,165.72,161.27,156.79,152.28,147.73,143.15,139.46,135.74,131.99,128.21,124.41,105.81,82.65,84.61,83.49,99.32,112.74,73.47,83.20,76.66,85.37,100.00,83.12,70.08,80.18,73.73,59.17,57.29
38377,56.7669,13.4276,1316.51,1279.20,1241.57,1203.61,1165.33,1126.72,1083.02,1038.96,994.55,949.77,904.63,691.16,673.96,698.76,691.12,628.94,753.71,615.09,649.40,584.90,515.97,620.87,602.69,515.36,569.41,517.67,480.88,454.13
38210,67.0655,26.0946,201.23,194.68,188.07,181.43,174.75,168.03,163.36,158.67,153.94,149.19,144.41,119.85,107.65,116.12,126.01,140.39,117.53,113.70,109.59,92.12,104.21,129.33,103.90,83.68,96.16,86.62,85.13,70.45
38211,67.1170,26.0844,195.52,189.14,182.73,176.28,169.79,163.26,158.74,154.18,149.60,144.99,140.35,116.36,102.51,112.61,122.55,136.11,115.40,110.32,106.11,89.40,100.13,126.72,100.70,80.28,93.24,84.62,82.68,68.44
38244,67.5938,15.4879,181.29,178.40,175.48,172.54,169.58,166.60,161.39,156.15,150.88,145.57,140.22,158.21,147.63,208.17,148.55,191.09,169.14,202.87,104.69,114.84,110.80,145.55,102.34,124.94,94.89,111.67,108.03,78.79
38259,68.0540,13.3500,160.94,157.65,154.34,151.01,147.66,144.29,139.84,135.35,130.84,126.31,121.74,124.11,116.09,130.72,128.31,139.31,143.99,155.45,88.43,91.94,84.24,132.12,91.26,92.33,82.05,89.08,91.21,64.27
38237,59.7757,11.7732,728.48,712.71,696.79,680.74,664.55,648.22,626.92,605.45,583.81,561.99,540.00,403.38,393.27,439.56,371.38,431.42,446.41,360.68,375.39,356.78,309.48,380.97,331.18,287.82,366.29,294.86,322.38,271.25
38240,59.7428,11.5765,709.05,693.65,678.13,662.48,646.72,630.83,610.00,589.01,567.87,546.58,525.13,390.81,385.32,428.12,364.56,420.33,437.04,354.84,367.06,350.22,299.99,383.79,327.44,283.91,353.14,290.46,311.70,263.67
38236,60.1072,10.7574,874.42,857.21,839.79,822.16,804.32,786.27,761.92,737.30,712.41,687.25,661.83,482.86,458.79,492.40,448.18,537.76,537.10,397.39,463.45,443.37,365.50,430.82,406.06,349.77,434.82,332.52,355.87,284.64
38305,60.0913,11.9274,670.43,656.01,641.46,626.77,611.95,597.00,577.64,558.12,538.43,518.57,498.55,382.56,370.16,400.80,338.95,397.49,416.75,330.72,355.52,331.39,294.00,347.44,313.21,261.19,340.30,275.18,300.80,256.13
38284,60.5669,11.6546,586.33,574.36,562.28,550.08,537.77,525.35,508.91,492.32,475.60,458.73,441.71,344.40,344.75,362.47,320.91,380.96,383.96,280.50,321.01,310.91,270.65,311.74,278.71,241.28,298.35,252.81,259.31,213.96
38304,60.3867,11.8105,606.31,593.75,581.08,568.28,555.36,542.32,525.23,507.98,490.58,473.03,455.33,349.33,335.47,367.77,323.15,387.16,395.85,298.70,330.64,313.23,269.64,327.20,291.17,247.60,320.89,255.81,270.11,227.91
38302,61.1514,11.6236,471.60,462.06,452.43,442.71,432.90,423.00,409.85,396.58,383.20,369.70,356.08,263.42,250.54,273.32,252.89,323.81,319.85,215.35,243.93,233.57,222.07,253.18,213.65,187.40,241.79,196.98,190.72,148.68
38278,62.2719,8.8401,103.90,102.87,101.82,100.76,99.69,98.61,96.07,93.51,90.93,88.32,85.69,70.32,69.54,71.30,66.23,77.11,74.14,55.06,59.54,56.06,48.69,63.67,52.54,44.07,51.02,49.30,46.52,39.96
38235,59.9777,10.1520,601.44,589.04,576.55,563.96,551.28,538.50,521.32,504.02,486.59,469.05,451.38,333.07,299.98,320.05,296.37,319.63,353.00,233.73,294.42,308.01,249.82,274.70,269.76,225.96,306.16,219.89,213.26,190.21
38311,59.8917,9.3073,531.07,520.38,509.59,498.71,487.74,476.68,461.49,446.19,430.76,415.21,399.53,288.81,282.48,283.64,297.70,271.41,329.62,206.69,270.32,289.49,252.79,259.41,238.23,196.52,315.98,205.82,190.62,183.80
38300,59.6350,10.1048,924.12,905.10,885.89,866.48,846.88,827.08,801.07,774.83,748.33,721.60,694.61,496.02,474.53,493.37,505.21,477.58,547.25,387.34,460.32,470.50,387.97,418.14,403.91,361.46,482.82,344.74,347.06,315.96
38241,59.2729,8.8421,770.39,753.12,735.68,718.06,700.27,682.30,659.21,635.90,612.37,588.63,564.67,372.11,338.50,411.01,367.62,379.66,403.12,263.12,326.54,406.97,310.22,339.67,287.86,253.75,425.18,273.88,252.98,246.27
38266,59.8326,8.7360,373.95,365.98,357.96,349.89,341.76,333.59,322.35,311.04,299.67,288.22,276.70,184.05,173.22,201.44,189.03,193.81,220.36,127.33,177.86,201.48,171.83,179.50,148.86,125.17,204.55,131.70,126.90,122.31
38247,59.2949,7.7271,496.09,485.18,474.16,463.03,451.79,440.45,425.13,409.68,394.08,378.35,362.48,224.99,236.33,256.46,231.35,263.69,264.14,160.41,200.63,249.63,199.35,223.90,183.64,156.09,260.06,176.62,160.29,158.11
38263,59.5886,7.5531,376.71,368.96,361.13,353.23,345.25,337.19,325.62,313.94,302.16,290.28,278.28,174.52,173.99,199.50,178.86,203.58,204.19,135.67,155.68,179.61,151.30,183.44,140.33,119.31,178.58,134.45,124.53,121.82
38270,59.6319,8.1137,414.92,406.40,397.79,389.11,380.34,371.49,358.90,346.19,333.38,320.45,307.41,194.53,200.37,224.84,185.36,249.74,234.78,143.67,173.27,212.38,181.57,198.66,156.44,136.08,223.23,146.54,140.92,129.65
38238,58.6851,8.9620,1535.85,1494.45,1452.57,1410.21,1367.37,1324.06,1276.67,1228.78,1180.38,1131.46,1082.03,668.73,597.69,683.10,617.20,628.87,694.65,462.29,571.55,740.01,476.96,596.27,494.71,460.19,655.47,444.68,442.14,434.36
38303,58.5926,8.5407,1222.72,1190.38,1157.73,1124.77,1091.49,1057.90,1019.67,981.09,942.16,902.88,863.26,522.20,486.88,581.89,478.03,510.46,551.10,366.18,449.98,581.75,400.69,474.49,413.54,378.94,548.04,354.76,361.12,374.66
38301,58.3899,7.9703,1368.02,1332.94,1297.48,1261.64,1225.41,1188.80,1145.84,1102.45,1058.62,1014.35,969.65,601.84,564.57,665.64,543.10,601.12,629.06,418.40,495.96,606.90,466.99,550.06,480.63,423.02,570.93,411.23,409.14,379.72
38293,58.7474,7.9718,861.81,841.24,820.45,799.43,778.20,756.74,730.11,703.22,676.06,648.63,620.94,383.65,405.24,466.10,375.71,427.83,433.15,283.76,329.69,404.74,338.19,378.01,305.39,294.94,409.52,277.38,277.28,242.27
38296,59.0769,7.4473,518.85,506.89,494.82,482.64,470.33,457.91,441.72,425.38,408.89,392.26,375.48,239.25,238.04,267.25,241.17,291.84,275.72,179.13,211.66,253.93,213.16,242.39,194.02,166.05,255.98,183.35,170.93,153.01
38281,59.0567,7.3733,512.20,500.42,488.53,476.52,464.39,452.15,436.13,419.96,403.65,387.19,370.58,235.98,234.66,267.14,237.72,291.03,276.00,179.10,208.53,250.46,211.21,241.36,193.33,162.79,248.71,181.83,168.81,150.18
38279,59.2109,7.2425,429.09,419.39,409.59,399.72,389.75,379.70,366.18,352.54,338.80,324.94,310.97,197.25,204.25,228.42,199.64,236.63,235.98,160.54,178.11,207.55,180.75,212.37,167.17,136.12,205.06,151.82,148.48,129.86
38260,59.5048,7.1132,358.54,351.38,344.15,336.84,329.46,322.01,310.96,299.80,288.54,277.18,265.72,172.80,173.94,204.81,186.04,204.93,202.95,147.32,148.18,163.57,151.56,190.34,145.03,117.96,161.22,135.19,131.18,112.98
38312,58.3854,8.2417,1513.62,1472.96,1431.85,1390.29,1348.28,1305.81,1258.27,1210.24,1161.71,1112.69,1063.18,653.50,597.94,700.63,569.37,610.64,668.58,434.40,552.45,696.07,501.30,584.89,520.75,447.43,643.93,440.64,428.27,433.79
38287,68.0780,16.0340,191.75,188.79,185.80,182.78,179.74,176.68,171.44,166.16,160.83,155.47,150.07,168.53,157.29,195.81,156.94,180.10,168.60,188.25,105.04,114.97,118.32,152.52,98.18,120.64,98.22,102.99,111.51,77.31
38315,62.7829,8.8934,143.68,142.66,141.64,140.61,139.57,138.52,134.78,131.03,127.24,123.44,119.61,126.65,125.57,129.37,111.29,126.22,128.58,103.61,98.29,102.34,87.99,103.73,98.57,80.77,77.87,86.03,86.11,73.28
38242,60.3725,9.7267,490.92,481.23,471.43,461.55,451.58,441.51,427.74,413.85,399.83,385.70,371.45,263.51,249.40,246.83,251.60,272.98,297.08,188.60,235.63,272.83,233.13,235.48,209.89,180.45,279.88,182.17,170.59,161.44
38313,58.6219,6.1064,1077.42,1055.21,1032.72,1009.96,986.94,963.64,927.97,891.91,855.46,818.62,781.40,524.23,542.40,663.46,549.89,673.30,627.38,509.53,479.61,514.86,407.69,549.44,465.25,422.81,532.67,422.92,387.57,336.06
38314,59.0523,8.6536,806.31,786.93,767.38,747.67,727.78,707.73,683.08,658.23,633.18,607.93,582.47,375.95,357.01,437.07,362.15,391.62,409.58,273.53,328.07,418.99,317.09,339.81,297.03,264.97,433.78,271.34,264.37,256.85
38246,60.8311,5.5684,608.22,599.00,589.66,580.21,570.65,560.97,541.82,522.47,502.93,483.18,463.23,375.37,452.19,480.35,420.06,543.99,470.00,357.55,345.82,363.62,314.18,446.79,299.43,295.00,334.75,337.44,319.53,242.61
23586,50.7497,15.7008,1375.87,1326.47,1276.85,1227.03,1176.98,1126.73,1075.17,1023.39,971.39,919.18,866.74,808.08,759.17,673.45,757.55,710.79,769.28,688.44,679.86,671.28,627.07,566.81,590.23,583.38,576.50,542.07,556.27,560.08
29759,50.7580,15.6968,1368.43,1319.13,1269.61,1219.89,1169.96,1119.82,1068.50,1016.97,965.22,913.27,861.10,803.87,753.17,667.99,753.24,707.83,765.07,683.25,674.31,668.60,623.38,561.13,588.00,582.24,574.38,538.89,554.10,558.54
38564,53.6645,21.7000,866.30,833.18,800.01,766.78,733.49,700.14,669.47,638.75,607.97,577.14,546.25,597.35,537.23,469.50,539.36,498.65,532.31,531.47,524.09,459.30,500.56,499.65,494.70,416.82,425.15,421.49,427.59,504.71
38565,52.4967,15.5447,1597.42,1534.81,1471.89,1408.66,1345.11,1281.25,1221.25,1160.96,1100.38,1039.50,978.33,947.90,866.73,777.66,815.44,795.49,800.96,821.52,768.30,737.36,780.73,703.87,714.23,670.59,673.73,623.81,649.12,675.62
38566,53.3665,16.6068,1289.86,1245.52,1200.93,1156.09,1111.01,1065.67,1018.66,971.39,923.87,876.09,828.05,791.62,828.06,666.75,732.37,681.74,720.12,724.42,660.73,603.76,662.39,626.10,620.37,607.53,607.77,534.73,556.55,583.78
38567,54.0260,23.0209,845.12,811.12,776.99,742.75,708.39,673.91,646.66,619.31,591.87,564.34,536.71,528.51,533.36,462.08,532.18,479.47,502.28,523.26,507.96,425.05,488.09,497.02,482.82,424.75,381.39,399.30,419.42,440.20
38568,54.1257,22.0267,966.44,930.13,893.65,857.01,820.21,783.25,750.81,718.22,685.49,652.62,619.61,657.39,618.09,562.23,613.54,571.95,609.75,593.33,604.74,511.42,547.82,592.08,550.72,480.11,474.30,491.59,484.31,534.16
38318,49.2278,20.0088,896.41,868.10,839.75,811.36,782.94,754.47,722.48,690.45,658.37,626.25,594.09,614.52,505.73,609.47,559.40,523.20,503.33,565.93,546.44,514.83,456.89,502.41,454.95,412.31,382.89,421.89,409.10,448.99
