station_id,NH4-N_µg/l N,NO3-N_µg/l N,TOC_mg C/l,TOTN_µg/l N,TOTP_µg/l P,TON_µg/l N,TOTN/TOTP,NO3/TOTP,TOC/TON,TOC/TOTP
38358,20.5,17.0,16.4,618.0,23.15,572.0,27.035937262067918,1.0304311073541843,30.460507140775285,740.606441297396
38359,46.5,36.5,9.9,456.5,8.0,351.5,51.232876712328775,5.421052631578947,29.05893751854891,1175.0
38360,17.5,16.0,13.75,538.0,15.5,486.5,35.67377398720682,0.9583333333333333,28.79708484818301,844.0972222222222
38361,18.5,21.0,7.55,365.5,11.45,316.5,38.06422569027612,1.4444444444444444,23.280260351500456,690.3612796469938
38362,12.5,29.5,10.8,394.0,8.0,340.0,53.6875,4.065656565656566,31.475055932802135,1408.9285714285716
38363,7.5,51.5,9.5,288.5,4.5,235.5,64.95,9.9,41.08638282899366,2173.0317273795536
38364,39.5,85.0,4.3,328.0,4.0,197.0,84.15601023017902,19.130434782608695,20.535714285714285,1104.1666666666665
38365,8.5,8.5,5.449999999999999,285.0,6.0,267.0,49.33333333333333,1.325,20.941172793198298,901.984126984127
38366,7.0,3.0,6.35,238.5,8.100000000000001,209.5,29.31818181818182,0.2775655716832187,29.180035650623886,798.4900373599004
38367,50.0,40.5,31.450000000000003,998.0,34.2,895.5,29.043761356753485,0.8065347351061637,34.6044481981982,891.0414142943671
38368,29.0,30.5,3.2,254.5,3.6,185.5,65.52982731554161,7.770034843205575,17.558754768057096,883.3333333333333
38369,14.0,20.0,7.4,292.0,5.7,251.0,50.97435897435898,3.208333333333334,31.003950772673242,1330.188679245283
38370,9.0,40.5,7.050000000000001,268.5,4.5,220.5,60.0,8.770152955766847,31.048387096774192,1520.0
38371,21.0,16.5,13.45,393.5,10.15,362.5,40.73863636363636,1.8609211126310992,37.79205409974641,1173.6111111111113
38372,17.0,29.0,18.05,632.5,17.85,576.0,38.169082125603865,1.5879294043491965,32.33634195485012,1151.7806492278603
38373,20.5,52.0,13.0,475.0,11.35,421.0,44.3260612210384,4.748858447488585,33.170818868695115,1145.4545454545455
38374,14.5,16.0,8.8,389.5,12.0,341.5,33.90581372157958,1.3333333333333333,25.12449619346171,749.7607655502393
38375,12.0,63.0,9.55,333.5,5.0,261.0,67.13333333333334,13.982142857142858,35.984848484848484,2090.217391304348
38376,5.0,10.0,4.05,184.0,3.2,169.5,54.91666666666667,3.152173913043478,24.775449101796408,1281.25
38377,70.0,133.5,17.25,755.0,19.85,558.0,39.11764705882353,7.26470588235294,27.35270235270235,769.9248120300751
38378,13.0,46.0,7.15,313.0,4.0,227.0,65.375,9.583333333333332,33.333333333333336,1920.8333333333333
38379,8.0,6.5,9.3,262.0,8.6,243.0,31.667953667953668,0.625,39.06579721174802,1116.042780748663
38380,10.0,5.0,12.05,419.5,13.5,399.5,33.668565147881694,0.35392156862745094,31.70164525318296,1066.6666666666665
38381,11.5,11.0,14.1,369.5,14.05,346.5,28.200000000000003,0.7598637380516573,41.14708162977584,1090.0
38382,10.0,33.0,12.8,513.5,23.5,463.0,21.0777841296771,1.5258081767385248,29.403526392143732,523.4846109871467
38383,26.0,101.0,18.5,625.0,12.75,527.0,52.93333333333333,8.278846153846153,34.61446273516643,1410.0
38384,27.0,109.5,9.6,586.0,24.5,430.5,24.32246661429694,4.496178321920178,22.457912457912457,402.09378210163754
38385,9.5,30.0,8.25,358.0,7.5,300.5,48.35714285714286,2.992622791690934,25.299928160919542,1040.908371577781
38386,13.5,58.0,11.2,389.5,6.050000000000001,311.5,64.22195547795722,8.476884975233903,34.22803217821782,1803.7974683544303
38387,13.0,62.0,4.8,257.5,3.85,179.5,66.03988603988603,16.593038821954483,24.147943640517894,1210.0
38388,13.0,8.5,4.45,278.0,7.949999999999999,232.0,34.28104575163399,1.143465909090909,19.694530681077765,576.1584094917428
38389,13.5,57.0,12.350000000000001,436.5,6.9,357.0,59.95362381363245,7.495685936151856,33.75123328683701,1701.0353753235547
38390,27.0,18.0,8.95,318.0,10.600000000000001,297.0,32.68269230769231,1.6258741258741258,34.48840146991272,854.952294411631
38391,5.5,4.5,8.1,249.0,6.0,215.0,40.33898305084745,0.75,34.66042154566745,1350.0
38392,8.0,3.0,10.9,399.0,6.85,370.5,57.21673254281951,0.5404974489795917,29.519555079530868,1597.2166196046792
38393,29.5,44.0,19.25,669.0,17.15,573.0,37.95681818181818,2.043181818181818,31.36212939281993,1069.491590068271
38394,13.5,21.0,10.4,402.0,13.7,365.5,28.050420168067227,1.380952380952381,28.723404255319146,721.3235294117646
38395,15.0,48.5,11.0,314.5,5.0,260.0,70.2,9.795918367346939,43.22659766583111,2459.0592334494772
38396,17.0,49.5,14.0,459.0,11.7,386.5,35.726605504587155,4.016666666666666,37.149317738791424,1135.8333333333333
38397,7.5,30.0,1.9,122.5,2.5,83.5,48.9375,9.65,22.940298507462686,826.0869565217392
38398,13.0,4.0,11.3,568.0,18.0,538.0,31.571142593162918,0.37422360248447206,21.749929625275293,707.3144441022482
38399,26.0,54.5,8.0,448.0,12.2,369.5,41.27272727272727,5.0769230769230775,21.363636363636367,653.8461538461538
38400,13.0,10.0,21.15,628.5,19.6,597.0,34.41615650785201,1.0,36.28901032179721,1179.265371306894
38401,11.0,46.0,10.95,329.5,8.7,282.0,39.3,5.811776718856364,38.20227947514606,1295.6709956709956
38402,6.5,11.5,7.75,246.0,4.0,231.0,63.125,2.6910377358490565,35.43097419713461,2025.0
38403,45.5,36.5,10.5,534.0,7.6,421.0,71.78209993674889,4.314516129032258,24.72773981672758,1401.6290726817042
38404,10.0,96.0,8.25,351.0,6.5,264.5,49.230158730158735,12.45138888888889,30.630764994722593,1244.3548387096773
38405,10.0,91.5,8.149999999999999,379.5,11.7,271.0,30.637254901960787,8.415775401069519,30.54296028880866,745.343137254902
38406,10.5,52.0,11.3,357.5,9.95,312.0,37.0461215932914,4.079987098855024,36.53971866450379,1143.2914046121593
38407,20.0,8.0,19.85,635.5,21.7,595.0,29.19705082440932,0.4181034482758621,33.83366374020579,945.542240353561
38408,16.0,18.5,15.05,399.0,8.5,373.5,50.7561919504644,2.634050880626223,43.43786982248521,1978.342245989305
38409,15.0,47.0,14.8,591.0,15.0,535.5,35.16749100719424,3.3269230769230766,29.384392881846196,880.5464299080965
38410,15.0,41.0,10.45,355.0,8.0,306.5,44.58057812204798,4.2318181818181815,35.116550116550115,1375.30700925751
38411,9.0,11.5,7.05,312.5,5.75,285.5,57.94871794871795,1.951844262295082,23.90209404215683,1200.7692307692305
38412,26.0,61.5,17.85,645.5,14.5,581.5,45.5,3.666353383458646,31.456043956043956,1220.2564102564102
38413,44.5,34.5,8.5,477.0,8.4,392.0,57.297297297297284,4.777777777777778,22.09648263915041,940.4761904761904
38414,21.5,55.0,4.9,258.0,4.6,177.5,52.053140096618364,10.33986928104575,28.42438182863715,1056.0386473429953
38415,6.0,41.5,7.0,274.0,5.5,234.0,50.25714285714285,6.6625,30.46875,1293.1034482758619
38416,23.5,164.0,11.399999999999999,815.0,41.0,582.0,18.74791666666667,3.479500891265597,20.666265597858136,259.1805252464444
38417,15.0,88.0,10.5,382.0,6.05,280.5,60.29365079365079,11.978021978021978,36.037867799419814,1627.5201612903224
38418,,162.0,1.665,237.069,,,,,,
38419,,64.5,3.136,235.0,,,,,,
38420,,411.0,9.42,706.2,,,,,,
38421,,74.5,9.5745,446.70000000000005,,,,,,
38422,,73.5,3.545,175.0,,,,,,
38423,,199.0,2.76,310.0,,,,,,
38424,,147.5,3.01,240.0,,,,,,
38425,,49.0,14.0,360.0,,,,,,
38426,,18.0,2.519,68.5,,,,,,
38427,,350.0,3.8795,441.1,,,,,,
38428,,766.0,4.4505,1001.1,,,,,,
38429,,28.0,9.0,297.5,,,,,,
38430,,122.0,1.72,180.0,,,,,,
38431,,61.0,2.36,160.0,,,,,,
38432,,20.5,2.9845,127.69999999999999,,,,,,
38433,,18.0,6.1845,199.3,,,,,,
38434,,206.0,1.984,309.264,,,,,,
38435,,79.5,5.3100000000000005,257.65,,,,,,
38436,,23.24,5.4045000000000005,207.65,,,,,,
38437,,110.5,4.086,302.15,,,,,,
38438,,135.5,7.73,429.5,,,,,,
38439,,71.0,2.2775,180.9,,,,,,
38441,11.48,2.31,8.745000000000001,,5.945,,,0.13414634146341464,,1348.3861026776542
38442,34.019999999999996,3.01,10.23,,15.375,,,0.13746223564954682,,739.5803838371376
38443,4.55,0.0,2.34,,6.895,,,0.0,,326.6648842087943
38444,16.1,0.0,5.11,,5.865,,,1.6708211735419929,,829.2044596620694
38445,10.5,210.63,3.395,,3.6500000000000004,,,59.298986612030085,,1010.9245113130477
38446,14.14,0.0,10.02,,10.97,,,0.0,,888.6007009801264
38447,38.71,135.03,5.295,,3.285,,,43.86450973918785,,1620.683099930296
38448,22.189999999999998,215.04,3.3,,2.815,,,82.18749999999999,,1050.966784722887
38449,24.009999999999998,266.49,4.46,,3.2,,,58.950597883467964,,1485.342019543974
38450,24.36,40.11,3.955,,4.08,,,5.669135802469136,,813.953488372093
38451,15.89,268.52,4.665,,4.535,,,41.885953654188945,,908.2236842105262
38452,11.55,48.370000000000005,4.48,,4.795,,,6.270331437976958,,944.3741379310346
38453,12.04,136.99,3.74,,3.4349999999999996,,,33.07518692401322,,1045.7111629741635
38454,11.27,38.85,3.68,,3.83,,,11.65,,1000.0
38455,20.02,70.77,6.52,,3.955,,,20.765100671140942,,1683.6982968369828
38456,18.62,75.32,3.01,,3.0700000000000003,,,47.22154471544716,,960.3206751054852
38457,28.0,9.52,7.69,,9.2,,,12.214567615525084,,688.2153258720278
38458,20.79,205.59,3.21,,3.8099999999999996,,,45.6185526299028,,845.2548760140382
38459,11.34,146.65,6.305,,4.125,,,54.370596231544766,,1273.613126465007
38460,7.14,0.0,13.86,,6.375,,,0.5002099792645476,,2046.0214535032212
38461,14.28,0.0,2.475,,9.755,,,0.24219437969437968,,233.92241897359884
38462,14.84,279.51,5.0600000000000005,,4.3100000000000005,,,71.77191145767526,,1341.5528495419887
38463,74.13,311.43,7.405,,7.295,,,58.144825146135,,895.6028813623748
38464,10.92,212.8,4.065,,2.95,,,76.907458465889,,1162.1136865342164
38465,13.79,156.59,8.67,,4.5600000000000005,,,20.50272783656007,,1450.8143562039502
38466,10.57,126.21,2.97,,3.23,,,29.24598203005771,,865.0151668351871
38467,12.5650001168251,207.95250320434502,1.719799999316785,,,,,,,
38468,15.3299995660782,184.587903022766,2.369150037579945,,,,,,,
38469,6.70600003004074,150.803798675537,2.3047999524738,,,,,,,
38470,5.71200010180473,254.480804443359,1.3835999990294199,,,,,,,
38471,13.09,133.875,6.6025,,4.195,,,40.12305175564806,,1500.14955347605
38472,13.86,0.0,5.41,,5.529999999999999,,,0.058626465661641536,,919.7289394657815
38473,13.16,42.63,5.26,,4.5,,,9.455068150828751,,1180.1525478740668
38474,8.82,201.32,8.469999999999999,,5.38,,,28.226275515611423,,1329.4199843780052
38475,8.469999999999999,14.21,3.755,,6.885,,,1.912394940840473,,546.5287470381207
38476,12.04,173.88,5.1025,,4.237500000000001,,,89.87755102040815,,946.2348510230252
38477,16.240000000000002,169.54,3.7750000000000004,,3.35,,,57.06604727594489,,1246.2121212121212
38478,9.8,43.05,2.565,,3.8,,,7.313121788970391,,666.0380268655879
38479,20.93,162.89,5.415,,3.755,,,31.347856699109546,,1234.0130759651306
38480,9.52,232.47,4.625,,4.890000000000001,,,36.572198389721265,,817.8248277515934
38481,23.38,168.63,5.289999999999999,,3.495,,,37.06059817193105,,1301.5227367542764
38482,31.57,0.63,15.885,,10.469999999999999,,,0.06702127659574468,,1520.6703799912816
38483,13.65,180.18,4.175,,3.765,,,39.45770487682253,,1096.5260344967203
38484,21.490000000000002,160.72,4.68,,4.13,,,43.4006115428717,,1097.3250227243216
38485,26.25,190.64499999999998,8.665,,5.34,,,35.60087868565015,,1495.5092454124808
38486,23.485,46.725,8.245000000000001,,4.485,,,9.170656925286913,,1638.1037913606988
38487,17.325000000000003,152.81,3.2300000000000004,,4.359999999999999,,,35.68652814823223,,692.4370796553173
38488,9.66,290.28999999999996,5.22,,4.22,,,87.13157894736842,,1101.8876763668432
38489,17.01,136.15,2.84,,3.33,,,55.94759776536313,,940.8221408221409
38490,8.19,45.78,3.705,,3.66,,,10.23478941966617,,1059.3427960334436
38491,10.57,161.42,2.7649999999999997,,4.095,,,42.60875960338828,,713.921222738343
38492,6.16,0.0,6.140000000000001,,4.925,,,5.966493731085172,,1385.8077719945425
38493,,1.96,8.36,,6.738924028573909,,,0.2722032671629446,,1290.9721129663922
38494,,20.02,6.53,,13.3,,,1.627642276422764,,387.93103448275866
38495,,79.94,4.0,,8.7,,,2.2269187986651837,,415.68206229860357
38496,,419.72,2.4,,8.58,,,13.133208255159474,,221.2389380530973
38497,,20.02,2.25,,6.59,,,3.0379362670713204,,333.3333333333333
38498,,20.02,9.19,,15.0,,,1.334666666666667,,652.4137931034483
38499,,20.02,6.19,,10.6,,,2.061791967044284,,539.6039603960396
38500,,154.91000000000003,1.63,,5.16,,,18.163636363636364,,304.26356589147287
38501,,129.92,5.3,,11.4,,,2.0222222222222217,,260.8695652173913
38502,,0.28,6.21,,5.28463464907437,,,0.058333333333333334,,1274.2126788304213
38503,,15.4,1.6,,2.368547491455785,,,5.363636363636363,,640.9295304434343
38504,,3.29,2.2249999999999996,,2.7981967487013275,,,1.3833333333333333,,776.5141112928916
38505,,1.96,3.0,,3.63952582641798,,,0.3563636363636364,,723.2704402515723
38506,,1.4,5.4,,2.8523001961416203,,,0.2978723404255319,,1683.0065359477123
38507,,1.4,2.9,,3.9890924424730003,,,0.4027397260273973,,710.0135112964173
38508,,0.84,8.6,,9.98107316115551,,,0.0970873786407767,,845.9483526268922
38509,,1.4,4.73,,4.66,,,0.3680623174294061,,1004.2462845010616
38510,,0.63,2.435,,4.79016413808945,,,0.1673913043478261,,490.6136884817024
38511,,0.6300000000000001,6.955,,11.4275881101985,,,0.06212963244151559,,642.3929828831197
38512,,2.59,5.12,,4.345,,,0.6294914880255276,,1186.2592356769437
38513,,0.77,2.885,,4.04088860646758,,,0.11323529411764705,,715.9811472759181
38514,,14.14,2.4,,2.0,,,7.610578973522137,,1011.1111111111113
38515,,2.31,3.1849999999999996,,4.518211537391965,,,0.5898025500511268,,787.3630863566154
38545,160.0,475.0,,,72.0,,,9.692513368983958,,
38546,170.0,7625.0,,,99.0,,,70.4833156779661,,
38553,20.0,200.0,7.5,,10.0,,,20.0,,750.0
38554,20.0,200.0,7.35,,10.0,,,20.0,,650.0
38556,25.0,200.0,9.9,,14.0,,,14.285714285714285,,783.3333333333335
38557,15.91806340452565,100.0,8.895,,12.0,,,9.545454545454547,,632.5833333333334
38558,20.0,200.0,6.85,,10.0,,,20.0,,685.0
38559,20.0,200.0,5.65,,10.0,,,20.0,,565.0
38560,20.0,200.0,3.6,,10.0,,,20.0,,360.0
38563,20.0,350.0,4.43,,10.0,,,35.0,,443.0
38564,10.0,0.0,,670.5,12.0,666.5,65.4656862745098,0.0,,
38565,18.0,50.0,,635.0,20.0,530.25,48.84722222222223,5.5555555555555545,,
38566,21.549999999999997,61.0,,895.0,30.35,824.8,27.329811014021544,2.0699665831244776,,
38567,65.0,310.0,,1191.5,10.0,790.0,107.0,32.44444444444444,,
38568,270.0,425.0,12.46,,40.75,,,9.869175627240145,,359.2
38605,919.7832976445391,53.98728051391865,21.3012414654455,,48.00583067484665,,,1.4259613737992478,,550.3853925456001
38606,135.0802048965739,56.4345539325482,6.075354079933389,,36.26670486834355,,,1.5078219668289365,,165.16535363575227
38607,49.988222698072796,24.994111349036398,,,62.644858696625796,,,0.4108159387633748,,
